formulation,experiment,n,runs,collapses,collapse_rate,E_rel_mean,E_rel_std,L2_mean,L2_std,integral_mean,integral_std
sin_rayleigh,A2_s0p01,19,5,5,1.0,0.0002834936030391763,0.00011852995615552516,0.9996971216311346,4.183496180814119e-05,4.422718391516866e-09,6.8859214702726394e-09
sin_rayleigh,A2_s0p01,20,5,5,1.0,0.00029854309364508514,7.422252258153604e-05,0.9997265190840186,2.0277518968048768e-05,9.502527718689702e-10,8.790501421964393e-10
sin_rayleigh,A2_s0p05,1,5,0,0.0,7.709194355172391e-06,4.5326225174371874e-06,3.246784113221462e-05,2.1790856694391875e-06,0.9999984502792358,2.6656007498500226e-07
sin_rayleigh,A2_s0p05,2,5,0,0.0,1.211621214370821e-06,5.80313840787056e-07,4.016033724076281e-05,1.8724984953049814e-06,0.9999970316886901,5.8915204013802e-07
sin_rayleigh,A2_s0p05,3,5,0,0.0,7.230742723786578e-07,3.194071056051869e-07,5.4523756812063654e-05,1.6255140075956503e-05,0.9999688982963562,5.206090235858368e-05
sin_rayleigh,A2_s0p05,4,5,0,0.0,4.5792741209973565e-07,3.270437653416745e-07,0.00030514677763430407,0.0001654616721067924,1.0003392934799193,0.0005159864409896919
sin_rayleigh,A2_s0p05,5,5,0,0.0,5.955248447166083e-07,3.1568319620857406e-07,0.00018596509668142433,6.193023661578507e-05,0.9998083710670471,0.000284965605266967
sin_rayleigh,A2_s0p05,6,5,0,0.0,2.0454886887808812e-07,1.386652538326583e-07,0.00028828559164332385,0.00014854496348394778,1.0000101566314696,0.000621268906250534
sin_rayleigh,A2_s0p05,7,5,0,0.0,6.261380131450344e-08,3.8920060507070854e-08,0.0001377410554960061,6.06745121109324e-05,0.9999998211860657,0.0002266138572358342
sin_rayleigh,A2_s0p05,8,5,0,0.0,3.407249796559976e-05,7.546572027845276e-05,0.00015745205660924418,3.9992125304665386e-05,1.0000261068344116,0.00027502970480678036
sin_rayleigh,A2_s0p05,9,5,1,0.2,0.00012906463289977463,0.00028825944608230734,0.2000484218379303,0.44691685708393797,0.7997607816157156,0.44707991585939655
sin_rayleigh,A2_s0p05,10,5,2,0.4,0.00019916133447916317,0.00039807208654570736,0.39886469618829357,0.5458689327500298,0.6000157108048381,0.5477222561938251
sin_rayleigh,A2_s0p05,11,5,3,0.6,0.000255508612845481,0.00032838210202650297,0.5996846970454407,0.5472531364847247,0.3998586100507847,0.5475284903119961
sin_rayleigh,A2_s0p05,12,5,5,1.0,0.0004777383271326777,0.00026648854868708345,0.9961600682905212,0.0075892405272983115,5.900419142532698e-05,0.00013182584707207735
sin_rayleigh,A2_s0p05,13,5,4,0.8,0.00035967302332918366,0.0002929751494027845,0.8529486309487325,0.3275158743700728,0.10741903357187776,0.24019547333539906
sin_rayleigh,A2_s0p05,14,5,5,1.0,0.0006289629613896683,0.00017423841388841896,0.9997255924676672,1.9615592230610812e-05,9.040773266686449e-10,1.0302629342574208e-09
sin_rayleigh,A2_s0p05,15,5,5,1.0,0.00035985185557241403,0.00018441579412127853,0.9997082580693721,1.853850003374067e-05,2.016532540949356e-09,1.884648143384527e-09
sin_rayleigh,A2_s0p05,16,5,5,1.0,0.00031690848580341445,0.00019451109743647425,0.9996408076566542,8.110546845977429e-05,1.7189290385521973e-08,1.7465501879659312e-08
sin_rayleigh,A2_s0p05,17,5,5,1.0,0.0002742259175787948,0.00015615168230891625,0.9997281407266778,1.601869474766165e-05,6.828768633893034e-10,7.682751287922443e-10
sin_rayleigh,A2_s0p05,18,5,5,1.0,9.953466387740937e-05,9.076114891986397e-05,0.9996773800961349,6.652476743324825e-05,9.309055282180622e-09,1.3589726339988237e-08
sin_rayleigh,A2_s0p05,19,5,5,1.0,0.00017780452211031808,0.00011722042999886931,0.9997099563209643,3.0224052488277112e-05,2.569905549476559e-09,3.1114966772059877e-09
sin_rayleigh,A2_s0p05,20,5,5,1.0,0.00014908943729709782,0.00017460654884602123,0.9997026975022111,4.47450254757954e-05,3.945791748893868e-09,6.458639529998706e-09
sin_rayleigh,A2_s0p1,1,5,0,0.0,1.0492063778942374e-05,6.64132111983421e-06,3.573419314945054e-05,2.8480630036860887e-06,0.999997615814209,9.564642033475894e-07
sin_rayleigh,A2_s0p1,2,5,0,0.0,1.4510841647372415e-06,7.138793120437151e-07,2.8453716894050867e-05,2.5047044963403964e-06,0.9999982357025147,1.142327332343691e-06
sin_rayleigh,A2_s0p1,3,5,0,0.0,6.308248129538285e-07,4.3366233926097386e-07,0.000211885560404058,0.00019066259807387243,1.0001336097717286,0.000490831611351292
sin_rayleigh,A2_s0p1,4,5,0,0.0,5.35229340537798e-07,3.643636974604762e-07,0.0001070962875105776,7.567723331645101e-05,1.0000186204910277,0.0002159207590172424
sin_rayleigh,A2_s0p1,5,5,0,0.0,2.8262506233978247e-07,2.972439335529004e-07,0.00024224768984388749,0.00013943901034061188,0.9998538613319397,0.00047168249357551077
sin_rayleigh,A2_s0p1,6,5,1,0.2,0.0003556216376207706,0.0007948580618216183,0.2000396735982526,0.44703221239337826,0.8000947240483118,0.4472665688881041
sin_rayleigh,A2_s0p1,7,5,1,0.2,0.000621242959272545,0.0013890817814659056,0.20005544224367813,0.44704234911334084,0.7999580264109416,0.4471901805677966
sin_rayleigh,A2_s0p1,8,5,1,0.2,0.000295210180546433,0.0006598939700864425,0.20004939508558156,0.44695628675314675,0.80000870745722,0.44721852393475536
sin_rayleigh,A2_s0p1,9,5,2,0.4,0.00032271328221597344,0.0004507680625936771,0.39959044045807185,0.5469372373835496,0.6000322076264097,0.5477506411998123
sin_rayleigh,A2_s0p1,10,5,4,0.8,0.00047457384510126745,0.0003757193662578976,0.797963665031391,0.44598531128046,0.1999487633215107,0.44705444742924805
sin_rayleigh,A2_s0p1,11,5,4,0.8,0.0005674676230782167,0.00045303244164050316,0.7997414928664377,0.44701461140597903,0.19997648979565116,0.4471609977252371
sin_rayleigh,A2_s0p1,12,5,5,1.0,0.0004747321410267529,0.0003366751099248772,0.9856324049166798,0.031093242329693228,0.0009733045182173328,0.002176173669393003
sin_rayleigh,A2_s0p1,13,5,5,1.0,0.00029347180197227376,0.0003151446455370836,0.9992315512522303,0.0007994570019935252,7.80647286718894e-07,1.5979250194990386e-06
sin_rayleigh,A2_s0p1,14,5,5,1.0,0.0004935047413201617,7.685520856279455e-05,0.9997055601301689,4.649157205761742e-05,3.707075140762648e-09,5.8180632478400195e-09
sin_rayleigh,A2_s0p1,15,5,5,1.0,0.0003816200786205726,0.000246930027324398,0.9997272300308009,9.985553151072546e-06,5.977013189939484e-10,3.960784569536008e-10
sin_rayleigh,A2_s0p1,16,5,5,1.0,0.00030915896747749875,0.00022194888589766187,0.9995563548673777,0.00021951136767670975,7.645851071713672e-08,1.1964650616675177e-07
sin_rayleigh,A2_s0p1,17,5,5,1.0,8.657000294061184e-05,9.921976006901904e-05,0.9997180228007064,3.0242948890318346e-05,1.8406459946496145e-09,2.7778535246315268e-09
sin_rayleigh,A2_s0p1,18,5,5,1.0,0.00015105528964995515,0.00015095497640856809,0.9996612187381284,5.9714972956793194e-05,1.1170605440646852e-08,1.1446272338315406e-08
sin_rayleigh,A2_s0p1,19,5,5,1.0,0.00016050301391761873,0.00010101322117609586,0.9996944187740311,4.202994764920282e-05,4.91981532180219e-09,5.9830637100602634e-09
sin_rayleigh,A2_s0p1,20,5,5,1.0,0.00012002022013576164,0.0001290908112581267,0.9997002533432553,5.385067037931256e-05,5.472949782259207e-09,9.492591723495705e-09
